X,Y,name,folders,descriptio,descripci�,gx_media_l,nombre,x,y,icon_url
-69.81961111,19.35083333,"MATANCITAS, NAGUA",PROYECTOS,"<img src=""https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/3ql53dvs7erkpmbo8mjkrj02p8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va0FpptQ2QErMUuP2LMLgw9aFxGOIgEMhwupSzTe-dzp7dj","*Encargado	CapitÃ¡n JosÃ© G. Vasquez Salce, ERD
*Incidencia de novedades.	Baja 
*SituaciÃ³n general	Sin novedad",,https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/3ql53dvs7erkpmbo8mjkrj02p8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va0FpptQ2QErMUuP2LMLgw9aFxGOIgEMhwupSzTe-dzp7djOU9iT5wEbu,"-69.81961111","19.35083333",./0.png
-69.86133333,19.18863889,"VILLA LODO, ARENOSO, DUARTE",PROYECTOS,"<img src=""https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s4ekn3uvcgticki7gsut51pm88/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb3tEkZl9s_qeRl6xkoY1rJr_y3NiRfK4oFr6cC1ov8jH3Z","â€¢	Encargado:	CapitÃ¡n JosÃ© G. Vasquez Salce, ERD
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	0
â€¢	SituaciÃ³n general:	Proyecto entregado hace mÃ¡s de dos dÃ©cadas.",,https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s4ekn3uvcgticki7gsut51pm88/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb3tEkZl9s_qeRl6xkoY1rJr_y3NiRfK4oFr6cC1ov8jH3ZynhzRsUJTa,"-69.86133333","19.18863889",./0.png
-70.20997222,19.12611111,"ANGELINA, COTUÃ",PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s0rd16tem4hrdtuhqpsr487dio/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYkosyzOdWtYd7uYXkeol_4kGXi6oHoSx-G7od8C6NqpfXd","â€¢	Encargado:	CapitÃ¡n JosÃ© G. Vasquez Salce, ERD
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	3
â€¢	SituaciÃ³n general:	Sin novedad",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s0rd16tem4hrdtuhqpsr487dio/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYkosyzOdWtYd7uYXkeol_4kGXi6oHoSx-G7od8C6NqpfXdbsJ9g71Pou,"-70.20997222","19.12611111",./0.png
-70.50033333,19.38152778,"VILLA SOLEDAD, PROVINCIA ESPAILLAT (MOCA)",PROYECTOS,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/h3ketq2b9li3cmb4p56csipqe0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbg-mIAQbOAwHI7CYxqRk5ZAwJCAZTq3ZztV6gK73Q6G5xo","â€¢	Encargado:	Sgto. Ariel Perez Cubilete, ERD.
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	0
â€¢	SituaciÃ³n general:	Buena",,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/h3ketq2b9li3cmb4p56csipqe0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbg-mIAQbOAwHI7CYxqRk5ZAwJCAZTq3ZztV6gK73Q6G5xozyUQsUbKym,"-70.50033333","19.38152778",./0.png
-70.46605556,19.42397222,"LAS LAGUNAS, PROVINCIA ESPAILLAT (MOCA)",PROYECTOS,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/qdrafsbrde0g0sk0boqp40n7v4/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYMt3Ri4qKKi7XfQoQ8QACAttcB0jwbD_gaPZeSc9GLYdhJ","â€¢ Encargado: CapitÃ¡n JosÃ© G. Vasquez Salce, ERD
â€¢	Incidencia de novedades: Ninguna 
â€¢	Apartamentos por entregar: Proyecto en construcciÃ³n 
â€¢	SituaciÃ³n general: No seguridad, proyecto construido por contratista privado",,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/qdrafsbrde0g0sk0boqp40n7v4/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYMt3Ri4qKKi7XfQoQ8QACAttcB0jwbD_gaPZeSc9GLYdhJa3GbWEjfH9,"-70.46605556","19.42397222",./0.png
-70.42166667,19.37811111,"VILLA MIRALBA, PROVINCIA HERMANAS MIRABAL",PROYECTOS,"<img src=""https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/oif775frqasamc1n5sqsc1oqb0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYy8NpdYQV1LbLo758X2QuLPuKiAVfR4mhNHtJjl7xdzEDW","â€¢	Encargado: No aplica
â€¢	Incidencia de novedades: Baja 
â€¢	Apartamentos por entregar: No aplica
â€¢	SituaciÃ³n general	Se encuentra en proceso de reevaluaciÃ³n por esta InstituciÃ³n y una ComisiÃ³n Especial del Senado de la R",,https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/oif775frqasamc1n5sqsc1oqb0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYy8NpdYQV1LbLo758X2QuLPuKiAVfR4mhNHtJjl7xdzEDWFB77mt4D2v,"-70.42166667","19.37811111",./0.png
-70.7319092,19.4182144,"VILLA PROGRESO, SANTIAGO",PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/priu8vcduhtsn9ekr0jatl8av0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbkitUg48cyv6XrIspUwJ5FwYpvpTfLmqtkZPRn0qaX61Hf","â€¢	Encargado: CapitÃ¡n Valenzuela Batista Freddy, ERD
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: 0Â 
â€¢	SituaciÃ³n general: Un (1) Lote de terreno con una dimensiÃ³n de 12,000 Mt.2, aproximadamente con una",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/priu8vcduhtsn9ekr0jatl8av0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbkitUg48cyv6XrIspUwJ5FwYpvpTfLmqtkZPRn0qaX61HfqJXMZ5iErh,"-70.7319092","19.4182144",./0.png
-70.78352778,19.53027778,"VILLA GONZALEZ, SANTIAGO",PROYECTOS,"<img src=""https://doc-10-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/06qn0hv28citlho37ik8c77tt8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaiFzJSY__zZCLpw0d2PmMa6KMwfR_o2iq2dlI_pyOi4zxk","â€¢	Encargado: CapitÃ¡n Valenzuela Batista Freddy, ERD
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: 0
â€¢	SituaciÃ³n general: Un (01) Lote de terreno con una dimensiÃ³n de 10,000 Mt.2, aproximadamente con una par",,https://doc-10-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/06qn0hv28citlho37ik8c77tt8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaiFzJSY__zZCLpw0d2PmMa6KMwfR_o2iq2dlI_pyOi4zxkrYi64p51bd,"-70.78352778","19.53027778",./0.png
-70.21630556,18.26761111,"VILLA PROGRESO NIZAO, BANÃ",PROYECTOS,"<img src=""https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/b0rc9h0atddd1mfnkpkcbfitak/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vanXJbNBF2PB5Zgg-_OztdFqvyb4Wr8XvI14UwGxV5r036K","â€¢	Encargado: 2do Tte Peguero Del Villar ERD
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: Tenemos tres apartamentos que no han sido ocupados por los beneficiarios
â€¢	SituaciÃ³n general: Este proyecto fue entregado",,https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/b0rc9h0atddd1mfnkpkcbfitak/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vanXJbNBF2PB5Zgg-_OztdFqvyb4Wr8XvI14UwGxV5r036Keyr4H7Jm9e,"-70.21630556","18.26761111",./0.png
-71.10466667,18.23358333,VILLA PROGRESO BARAHONA,PROYECTOS,"<img src=""https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/48miscd0fmcde91vsstakend6o/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZixJxlo1PSbVbRuF8MOF9Ru1vUUceFnzNlVjyd2_wXwBI_","â€¢	Encargado: CapitÃ¡n Ronny Matos Segura, ERD.
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: 21 apartamentos sin ocupar
â€¢	SituaciÃ³n general: El proyecto fue entregado en agosto del presente aÃ±o y hasta ahora",,https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/48miscd0fmcde91vsstakend6o/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZixJxlo1PSbVbRuF8MOF9Ru1vUUceFnzNlVjyd2_wXwBI_65Gm-enujo,"-71.10466667","18.23358333",./0.png
-70.77386111,19.52536111,VILLA GONZÃLEZ SANTIAGO,PROYECTOS,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/nu290hrn4tm2oupvm9rmdqmopg/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaY3CRMcAmlsJFg2fS3HmDBAgdP9KNqRf_UoBM2KAOoGL2j","â€¢	Encargado:	CapitÃ¡n Freddy Valenzuela Batista, ERD.
â€¢	Incidencia de novedades:	Media
â€¢	Infraestructura:	 Entregado completo
â€¢	SituaciÃ³n general:	MÃºltiples construcciones ilegales, que alteran el proyecto original.",,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/nu290hrn4tm2oupvm9rmdqmopg/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaY3CRMcAmlsJFg2fS3HmDBAgdP9KNqRf_UoBM2KAOoGL2j5IUgYI0WVA,"-70.77386111","19.52536111",./0.png
-71.63591667,19.84444444,MONTE CRISTI EN LAS COLINAS,PROYECTOS,"<img src=""https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/lk04b3686i0i8idmkssrkr3tt0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaux8z1Cd_troU3VkFOHEkNYReuFUlfZTQ59BBfnyxbQyaY","â€¢	Encargado:	No aplica
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	Entregado completo
â€¢	SituaciÃ³n general:	Este proyecto fue transferido de Bienes Nacionales a nuestra instituciÃ³n.",,https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/lk04b3686i0i8idmkssrkr3tt0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaux8z1Cd_troU3VkFOHEkNYReuFUlfZTQ59BBfnyxbQyaYasL3ic0-TP,"-71.63591667","19.84444444",./0.png
-71.10866667,19.55977778,VILLA PROGRESO MAO,PROYECTOS,"<img src=""https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/4jhdsi0t98g492r49o50sh7d7g/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZRzqvockdS5v7s4WtfOI5d8urRAh9Goe8DSvibEROJdDi4","â€¢	Encargado:	No aplica
â€¢	Incidencia de novedades:	Media
â€¢	Apartamentos por entregar:	Entregado completo
â€¢	SituaciÃ³n general:	Diversas construcciones ilegales que alteran el diseÃ±o original de este proyecto.",,https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/4jhdsi0t98g492r49o50sh7d7g/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZRzqvockdS5v7s4WtfOI5d8urRAh9Goe8DSvibEROJdDi4kWbb-1HIpE,"-71.10866667","19.55977778",./0.png
-71.32669444,19.49283333,VILLA PROGRESO SANTIAGO RODRIGUEZ,PROYECTOS,"<img src=""https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/liab492g0889a6m4aut93ccfrc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZiMK0n3vOEUMmil324YSQLYareUnOfsWV-XKiylaWvTxLx","â€¢	Encargado:	CapitÃ¡n Arturo Villa Marte, ERD
â€¢	Incidencia de novedades:	 Baja
â€¢	Apartamentos por entregar:	Todos
â€¢	SituaciÃ³n general:	Este proyecto estÃ¡ en un 90 por ciento de su construcciÃ³n, el cual estÃ¡ para entr",,https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/liab492g0889a6m4aut93ccfrc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZiMK0n3vOEUMmil324YSQLYareUnOfsWV-XKiylaWvTxLx7lq-XglnTY,"-71.32669444","19.49283333",./0.png
-71.50713889,19.65411111,VILLA PROGRESO LAS MATAS DE SANTA CRUZ,PROYECTOS,"<img src=""https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/99eps59sun15vlvp007upnhfks/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb6jDyVfJLkUPkQ2RK198ubNLZX76Y-n94I2EhbGdxJfuT1","â€¢	Encargado:	CapitÃ¡n Arturo Villa Marte, ERD
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	Todos 
â€¢	SituaciÃ³n general:	Este proyecto estÃ¡ en un 90 por ciento de su construcciÃ³n, el cual estÃ¡ para entr",,https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/99eps59sun15vlvp007upnhfks/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb6jDyVfJLkUPkQ2RK198ubNLZX76Y-n94I2EhbGdxJfuT1TKCi7R08Px,"-71.50713889","19.65411111",./0.png
-71.60844444,18.53266667,"VILLA PROGRESO LOS RIOS BAHORUCO, NEYBA",PROYECTOS,"<img src=""https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/26bi9q6dgcfehckr5ha7ct7qgk/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYRgWBtATGEH9ilKwSHIhhallyWDDQJWHX3X5aO-FSkBSnP","â€¢	Encargado:	1er. Tte. Roger Carvajal Matos, ERD.
â€¢	Incidencia de novedades.	Baja
â€¢	Apartamentos por entregar:	Tres (3) apartamentos que no han sido asignados o reclamados. Este proyecto fue entregado sin terminar
â€¢	SituaciÃ³n g",,https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/26bi9q6dgcfehckr5ha7ct7qgk/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYRgWBtATGEH9ilKwSHIhhallyWDDQJWHX3X5aO-FSkBSnPDzjMFyTXda,"-71.60844444","18.53266667",./0.png
-70.59791667,19.73013889,VILLA PROGRESO PANCHO MATEO,PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/2r2cjj0clii1or4i5bu7379o5s/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbtFo0KI_qyWPE-eK8JZBjxcqsQkJLHgXQsC3al1F794Tj1","â€¢	Encargado:	No tenemos
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	0
â€¢	SituaciÃ³n general:	Dos construcciones ilegales, un furgÃ³n y un local comercial (colmado). El Ã¡rea verde de este proyecto consta apro",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/2r2cjj0clii1or4i5bu7379o5s/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbtFo0KI_qyWPE-eK8JZBjxcqsQkJLHgXQsC3al1F794Tj1jWzZ5Yt3yG,"-70.59791667","19.73013889",./0.png
-70.32758333,19.2335,"VILLA AGUAYO, PROVINCIA DUARTE",PROYECTOS,"<img src=""https://doc-0c-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/sqel65pqni2lm47jkkf9e6s2j8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb2w0HkRrYhz5pATe11ofBHjfgqPjWJl4lJG46cTtjRw8n9","â€¢	Encargado:	CapitÃ¡n JosÃ© G. Vasquez Salce, E.R.D.
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	
â€¢	SituaciÃ³n general:	Sin novedad",,https://doc-0c-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/sqel65pqni2lm47jkkf9e6s2j8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb2w0HkRrYhz5pATe11ofBHjfgqPjWJl4lJG46cTtjRw8n93UU8DhXEl6,"-70.32758333","19.2335",./0.png
-71.54605556,18.38586111,VILLA PROGRESO DUVERGE,PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/nrp41n3enr5bf1q364anhfmlhc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbKgawcjZAS1q2msNXTAO8kkO8DE95rZC5coRQoFowTpdVy","*Encargado: CapitÃ¡n Rocha Garcia Brederlin ERD
*Novedad: mediaÂ 
*Generalidades: algunos propietarios han construido, pequeÃ±as infraestructuras como soportes de tinacos y anexos",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/nrp41n3enr5bf1q364anhfmlhc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbKgawcjZAS1q2msNXTAO8kkO8DE95rZC5coRQoFowTpdVybjFzEDrDPb,"-71.54605556","18.38586111",./0.png
-71.7714479,18.4277665,VILLA PROGRESO EL LIMON DE JIMANI,PROYECTOS,"<img src=""https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/331a94vtkrhh9592cc2h0n9fp0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va1Cvz4g9rqpkqhCf7kckgbJPrRFPAls33FpTx5v37ymaIj","*Encargado: CapitÃ¡n Rocha Garcia Brederlin ERD
*Novedad: Baja
*Generalidades:",,https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/331a94vtkrhh9592cc2h0n9fp0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va1Cvz4g9rqpkqhCf7kckgbJPrRFPAls33FpTx5v37ymaIj-cZh5dnwwJ,"-71.7714479","18.4277665",./0.png
-71.70236111,19.57888889,VILLA PROGRESO DAJABON,PROYECTOS,"<img src=""https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/fg1337shnjmipnjrf0kb6lh6j8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYffVnviMWOcJo72V9FUbyijQJr5AvkUvglT4ETiI49qlkX","â€¢	Encargado:	CapitÃ¡n Arturo Villa Marte, ERD
â€¢	Incidencia de novedades:	Alta 
â€¢	Apartamentos por entregar:	Entregado completo 
â€¢	SituaciÃ³n general:	Este proyecto tiene una alta incidencia de novedades ya que sus franjas est�",,https://doc-08-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/fg1337shnjmipnjrf0kb6lh6j8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYffVnviMWOcJo72V9FUbyijQJr5AvkUvglT4ETiI49qlkXUvCTl8-IFM,"-71.70236111","19.57888889",./0.png
-69.2323483,18.7370741,"VILLA PROGRESO LOS HATILLOS 1 Y 2, HATO MAYOR",PROYECTOS,"<img src=""https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/4spgj1pgk07m85vsdj7bf7gbrc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYCfj4j-1aul-GHhdNQMIik92HHiJCQjAq3TGGV8vKqnsoc","â€¢ Encargado:Â No aplica
â€¢ Incidencia de novedades: Baja
â€¢ SituaciÃ³n general: Este proyecto fue entregado en el aÃ±o 2016.",,https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/4spgj1pgk07m85vsdj7bf7gbrc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYCfj4j-1aul-GHhdNQMIik92HHiJCQjAq3TGGV8vKqnsoc05u7SGBqx4,"-69.2323483","18.7370741",./0.png
-70.42991667,18.99511111,PROYECTO JAYACO BONAO,PROYECTOS,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/6shfstrvur5mpk3herol2cvgi8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbPn4vR9uxmavQr15AmRjCDJfgfCMX-hYUA9NZcQO1TJiSW","112 partamentos, terrenos donados por pelotero
Juan Carlos cruz",,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/6shfstrvur5mpk3herol2cvgi8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbPn4vR9uxmavQr15AmRjCDJfgfCMX-hYUA9NZcQO1TJiSWDhv7lnXSZZ,"-70.42991667","18.99511111",./0.png
